Fazenda;ID_Animal;Sexo;Campo1;Campo2;Campo3;Campo4
IMPERIAL II;C146;F;;;;
IMPERIAL II;C147;F;;;;
IMPERIAL II;C148;F;;;;
IMPERIAL II;C149;F;;;;
FAZENDA COROATÁ;C15;F;;;;
IMPERIAL II;C150;F;;;;
IMPERIAL II;C151;F;;;;
IMPERIAL II;C152;F;;;;
IMPERIAL II;C153;F;;;;
IMPERIAL II;C154;F;;;;
IMPERATRIZ (ALUGUEL);C155;F;;;;
INACIO - ALUGUEL DE PASTO;C156;F;;;;
INACIO - ALUGUEL DE PASTO;C157;F;;;;
INACIO - ALUGUEL DE PASTO;C158;F;;;;
INACIO - ALUGUEL DE PASTO;C159;F;;;;
FAZENDA COROATÁ;C16;F;;;;
INACIO - ALUGUEL DE PASTO;C160;F;;;;
INACIO - ALUGUEL DE PASTO;C161;F;;;;
INACIO - ALUGUEL DE PASTO;C162;F;;;;
INACIO - ALUGUEL DE PASTO;C163;F;;;;
INACIO - ALUGUEL DE PASTO;C164;F;;;;
INACIO - ALUGUEL DE PASTO;C165;F;;;;
INACIO - ALUGUEL DE PASTO;C166;F;;;;
INACIO - ALUGUEL DE PASTO;C167;F;;;;
INACIO - ALUGUEL DE PASTO;C168;F;;;;
INACIO - ALUGUEL DE PASTO;C169;F;;;;
FAZENDA COROATÁ;C17;F;;;;
INACIO - ALUGUEL DE PASTO;C170;F;;;;
INACIO - ALUGUEL DE PASTO;C171;F;;;;
INACIO - ALUGUEL DE PASTO;C172;F;;;;
INACIO - ALUGUEL DE PASTO;C173;F;;;;
INACIO - ALUGUEL DE PASTO;C174;F;;;;
INACIO - ALUGUEL DE PASTO;C175;F;;;;
INACIO - ALUGUEL DE PASTO;C176;F;;;;
INACIO - ALUGUEL DE PASTO;C177;F;;;;
INACIO - ALUGUEL DE PASTO;C178;F;;;;
INACIO - ALUGUEL DE PASTO;C179;F;;;;
FAZENDA COROATÁ;C18;F;;;;
INACIO - ALUGUEL DE PASTO;C180;F;;;;
INACIO - ALUGUEL DE PASTO;C181;F;;;;
INACIO - ALUGUEL DE PASTO;C182;F;;;;
INACIO - ALUGUEL DE PASTO;C183;F;;;;
INACIO - ALUGUEL DE PASTO;C184;F;;;;
INACIO - ALUGUEL DE PASTO;C185;F;;;;
INACIO - ALUGUEL DE PASTO;C186;F;;;;
